pos	 #LaLineaRoja #AporEllos #Guardia #Civil #Cataluña #MCCelebrity #Carlos #Baute #Bale #Madrid #FelizMartes #Ramos #Felipe #LaLlamadaPREMIERE.twitter.com/AaZcvewKkX

pos	 Orgullo de la  por defender las libertades de todos en #Cataluña ¡Gracias por vuestro sacrificio! FIRMA 

pos	 Trump expresa su apoyo al gobierno frente al desafío secesionista en #Cataluña. 

Input contains one or more empty strings.
pos	 La Fiscalía ordena a los #Mossos tener precintados y controlados los colegios electorales para el sábado. #Cataluña

Input contains one or more empty strings.
pos	 Keep up the fight #Catalonia #Cataluña

pos	 Spain sends in police reinforcement in run-up to Catalonia vote 

pos	    #Cataluña 

neg	 Tenéis razón .....había que haber mandado a #Cataluña la Legión y los tanques...#AporEllos

pos	 Retweeted La Razón (

Input contains one or more empty strings.
pos	 #Cataluña Citan a una decena de personas por clonar webs del referéndum... 

pos	 #Cataluña necesita una sacudida como la que tuvo #mexico para darse cuenta que son #España? Políticamente hablando...#lanaturalezaessabia

pos	 Show must go on #Cataluña #1OCT 

pos	 En 4 días quieren realizar un Golpe de Estado en #Cataluña y a el resto de España.

Input contains one or more empty strings.
pos	 ¿Lo vas a permitir?

Input contains one or more empty strings.
pos	 #El30aLas12

pos	 #Yosíquieroserespañol.twitter.com/jcmQyVrWp5

pos	 Orgullo de la  por defender las libertades de todos en #Cataluña ¡Gracias por vuestro sacrificio! FIRMA 

pos	 Llamada URGENTE para NO comprar productos catalanes #RT #pasalo #limpiandocataluña #aporellos #EspanaNoSeRompe #España #Cataluña #boicot

pos	 #Cataluña lugar de chotas. #Totalitarismo con estrellada. #MuchoAsco

pos	  #Endirecto| Primer análisis del día.  analiza el encuentro #Rajoy y #Trump: "Es bochornosa la situación de #Cataluña". .twitter.com/58eNPsn0wo

pos	   #Cataluña: "La postura más cómoda sea la de  porque se juegan bastante poco".

pos	 Choque de cuñados  

pos	  #PrensaNacional EL MUNDO lleva en portada las palabras de #Trump: "Sería una tontería que #Cataluña no siguiera en #España"..twitter.com/GgI9uWeo0a

pos	  #PrensaNacional Mismas declaraciones de #Trump en LA RAZÓN: "Sería una tontería que #Cataluña se separara de #España"..twitter.com/XTvvglw1EF

pos	  #PrensaNacional en LA VANGUARDIA, #Cataluña: "El fiscal ordena a los #Mossos precintar colegios el viernes"..twitter.com/5CGxAweTfp

pos	 La hoja que deben firmar los niños para que todos sepan si van o no a la huelga del jueves en #Cataluña..¿? #nodoycredito.twitter.com/i6MXLJNCD7

pos	  #PrensaEconómica En CINCO DÍAS: "La tensión por #Cataluña aboca a la prórroga del Presupuesto". .twitter.com/NqzXrLdrqX

pos	 El Ibex se enfrenta a los 10.100 muy presionado por #Cataluña 

pos	 El fiscal superior de #Cataluña se reúne hoy de nuevo con los... 

pos	 El Ibex se enfrenta a los 10.100 muy presionado por #Cataluña 

pos	 En una #Cataluña independiente, ¿qué pasaría con la fabricación de coches? 

pos	 Excelente Eduardo Mendoza en  lúcido, sosegado y certero. #Cataluña #Catalunya

Input contains one or more empty strings.
neg	 #Cataluña: El descarrilamiento del ‘procés’ | Opinión | EL PAÍS 

neg	 Venga Nazionanistas de #Cataluña haced una colecta para salvar al pobre y desvalido Arturito I de Cataluña, heredero del 3% .twitter.com/MXSoyAFw6b

pos	 Yo quiero saber qué cadena de supermercados nacional esta colaborando con los secesionistas de #Cataluña  

pos	 #Cataluña #referéndum El Gobierno de  cree probable una declaración unilateral de independencia

pos	 280 caracteres ? 

Input contains one or more empty strings.
pos	 Esto va a ser más largo que la independencia de #Cataluña !!

pos	 Más claro? #1O #cataluña #catalunya #democracy #votarem

pos	 #Cataluña.. sometimes tears shows how your heart feels..

pos	 "Cuando algo es necesario e imposible hay que cambiar las reglas del juego". Jesús Ibáñez. #Cataluña

pos	  #EnDirecto| #Entrevista

pos	 Encuentro entre #Rajoy y #Trump con  socio de  la permanencia de #Cataluña". .twitter.com/M6SVuNcV5l

pos	 #Cataluña reacciona, estos ejemplos son la mejor muestra de una intolerancia estúpida y anacrónica.  #ReferendumCatalan

pos	 Trump diz que o povo catalão ama a Espanha e quer um Estado unido #Catalonia #Catalunha 

pos	 La #vivienda se encarece un 5,6% el segundo trimestre por el tirón de #Madrid y #Cataluña 

pos	 . evita asumir la postura de  a favor de la retirada de la consulta eb #Cataluña 

pos	 Publié hier  –   Le Brexit espagnol. From El País (Madrid) #Cataluña #10CT #Espagne 

pos	 Trump defiende una España "unida" y cree que sería "una tontería" que #Cataluña no siga dentro de este "bello país"

Input contains one or more empty strings.
pos	 Buenos dias amig@

pos	 Crece la incertidumbre.

pos	 Que ocurrirá?

pos	 #Cataluña

The page at  .twitter.com/0mDW8dodBi
 does not exist or could not be parsed
pos	 #Trump: “Sería una tontería que #Cataluña no siga en #España”

pos	 Tras dos años recupero esta imagen con más ganas que entonces. #Cataluna #CatalanReferendum #CatalunaEsEspana #somyserem #MejorUnidos.twitter.com/ABDgmCIgo6

pos	 SÁBADO #30-S Manifestación ciudadana Madrid ATOCHA-COLÓN 11:30H '#Cataluña, de todos: Todos decidimos' #ref1o No al #despotismo del 

pos	  #Enportada #Cataluña La Fiscalía ordena registrar los 80 ambulatorios donde se votará el 1-O 

pos	 La tensión #Cataluña aplaza aprobación de #PGE2018 ¿consecuencias? Lo analizamos con Felix Aguado, JL Muñoz y Marisa Cruzado 

neg	 O  no sabe una mierda de catalán, o ya están intentando manipular otra vez (?) #Cataluna #1octubre #referendum1deoctubre.twitter.com/IXOoNIJ6vg

pos	 Orgullo de la  por defender las libertades de todos en #Cataluña ¡Gracias por vuestro sacrificio! FIRMA 

pos	 Parad esto por favor. Diálogo. Paso atrás y apelo a las Palabras de San JPII en 1994 cambiando la palabra "Italia" por #Cataluña #PareuXFA.twitter.com/W1RnBxcW2T

pos	 A CNT Catalã e das Baleares apoiam a greve geral prevista para o dia 3 de outubro #Referendum #Catalonia #Catalunha #Espanha #Spain

pos	 #Cataluña | 400 profesores de Derecho Internacional desmontan los fundamentos del #referéndum catalán

pos	 Esta claro que en #España las leyes son meramente decorativa #Cataluña .twitter.com/qkcvcLSZz8

pos	 Orgullo de la  por defender las libertades de todos en #Cataluña ¡Gracias por vuestro sacrificio! FIRMA 

pos	 España ante el desafío separatista en #Cataluña. Ya tienes disponible la sesión completa 

pos	  #Enportada Estudiar Medicina en #Cataluña es tres veces más caro que en #Andalucía

pos	 #Referendum legal para #Cataluña Ya. Si Quremos seguir siendo buenos vecinos.

neg	 #FernandoSavater: "El gran problema de #Cataluña es la educación y la propaganda" #crisisCataluña

pos	 Aunque los maderos estén todos en #Cataluña en #Andalucía está garantizada la Ley y el Orden...Pa éso estoy Yo...Quieto to er Mundo Cojone!!.twitter.com/g5lC8GrN2x

neg	  there is no #Senyera or #Catalonia flag emoji on the twitter iconset. We think you should add it #1o #cataluña #catalunya

pos	 Colegios concertados voluntarios para la votación ilegal del #Referendum y padres advirtiendo que sacarán a sus hijos del colegio #Cataluña

pos	 San Juan Pablo II ya habló del separatismo (en Italia) en 1994. Toda la historia se repite. #Cataluña #Solidaridad

pos	 Dijo #Trump que lo de #Cataluña es "una tontería". Siguiendo con los tecnicismos se atrevió a añadir "ES QUE SON UNOS CHUFLAS"... #nosdias

pos	 #Cataluña #1OCT

neg	 Es lo más importante sí. No es #Cataluña. No son los catalanes, son ellos!!! 

pos	 Fernando Z Coca nos trae la salida de los compañeros de #GuardiaCivil #Santander hacia tierras de #Cataluña... 

pos	 #Cataluña Así ha despedido Algeciras a los guardias civiles que van a Cataluña  

pos	 Como era de esperar los criminales terroristas de #Eta son socios de los secesionistas catalanes para dar el golpe de estado en #Cataluña. .twitter.com/jC8ElkIpjp

pos	 La #falacia_nacionalista de que el #castellano fue #impuesto_a_la_fuerza en #Cataluña   

pos	 Von gestern – Der spanische Brexit . From El País (Madrid) #Cataluña #10CT #Spanien 

pos	 #1-O #Referéndum Empresarios sevillanos se posicionan con el Gobierno central en el conflicto con #Cataluña 

pos	 Una frase que lo explica todo de #Cataluña y el disparate del #ReferendumIlegal

pos	 Entre #madrid y #cataluña las únicas diferencias que hay son las que crean los políticos. Desde aquí nuestro apoyo! #IndependenciaCataluna

pos	 Nos gastamos 6000 millones de € en aviones militares, rescatamos "pobres bancos" con 40000 millones de € y ¿ el problema es #Cataluña ?

pos	 “Comparación entre #Cataluña y #Venezuela, es real ya que el Sr. Maduro se ha saltado el marco constitucional”  

pos	 El índice español no abandona su tendencia bajista. #ibex35 #cataluña #referendum #inversores

pos	 #BCN  # barcelona #Cataluna .twitter.com/V8T6DCt7vk

pos	 El mundo ya habla de #Cataluña

Input contains one or more empty strings.
pos	 Costa Digital—Un #Fandango En #Cataluña / Tomás Hernández<br /> - #Almuñecar 

pos	 ¡El Diario de Ana María Ros está disponible! 

neg	 Se sigue echando a gente de casas, por no poder pagar unos intereses abusivos y el gran problema es #Cataluña

neg	 Hospitales bajo mínimos por falta de personal, y el problema es #Cataluña

pos	 Dice  en #Congreso que "le devuelvan el país que le robaron hace 80 años". #Cataluña #1octubreARV

pos	 Por ello permitís los websites en internet con información respecto del referéndum #1O #FelizMiercoles #Referendum #España #Cataluña

pos	 Promesas de hace 30 años sobre estaciones de tren soterradas para mejorar la vida de los vecinos, y el problema es #Cataluna

pos	 #Cataluña   «Autorizo a mi hijo a salir de la escuela para manifestarse» 

neg	 Políticos poniendo la mano y el problema es #Cataluña

pos	 Donald Trump, sobre #Cataluña: "España es un excelente... 

pos	 Las dos caras de la moneda 

pos	 Estudiar Medicina en #Cataluña es tres veces más caro que en Andalucía, #formación, -vía 

neg	 Escuchándolos en  Hay que intentar aprender señores independentistas radicales #Cataluña 

pos	 #Cataluña los que vais con el paso cambiado soy vosotros.Para cuando la detención de Puigdemon?? .twitter.com/FjPtIo1W1p

pos	 #Cataluña | El #Govern marca las líneas "prioritarias" de salud hasta 2020, -vía 

pos	 Esta tira de #Mafalda es genial. Léela entera. Vía  #actualidad #mundo #Argentina #Cataluña #España.twitter.com/YDRDaSLdpD

pos	 “En un estado d derecho hay q aplicar la ley,con lo que es fácil hacer declaraciones desde una postura sin mandato”  #Cataluña .twitter.com/hjCiETVNMs

pos	 Esta semana en  escribe  sobre la recta final del conflicto en #Cataluna

pos	 #FelizMiercoles 

pos	 'La tensión por #Cataluña aboca a la prórroga del presupuesto'; la #CNMV accederá a los registros de llamadas telefónicas como el #CNI, y #Alstom y #Siemens crean un gigante europeo del ferrocarril para competir con China.twitter.com/cOogylOFQr

pos	  registra una iniciativa en defensa del respecto y la legalidad en #Cataluña 

pos	 Díaz se inclina por apoyar la moción de  sobre #Cataluña que el #PSOE rechazó en el #Congreso 

pos	 #Noticias ¡Un cachico de #Zaragoza está disponible! 

pos	 ¿TE das. Cuenta q en tu comentario separas #Cataluña de #España ? Eres separatista. #Reflexion UN saludo #LaCafeteraTiritiTrumpMadero

pos	 Sessão de controle no congreso espanhol é tomado por críticas ao tratamento dado ao povo catalão #Referendum #Catalonia #Catalunha

pos	 #Cataluña El 1-O pilla a Comín frente al espejo: franquistas, monárquicos y baturros 

pos	 assessor da ONU diz que um refrendo é a melhora maneira para saber quais são os desejos de um povo #Referendum #Catalonia #Catalunha 

pos	 “La fortaleza d una Democracia sta directamente relacionada cn la fortaleza d nuestras instituciones”  #Cataluña 

pos	 Carta de un   a  y  desplazados a #Cataluña. "Relájate". Merece ser leída. 

pos	 Entrevista a José Mª Fúster-Fabra sobre el desafío secesionista del 1-O en #Cataluña. En  ya preparados y en contacto con él..twitter.com/EmstGqBezq

neg	 Quase 7mil catalães que moram no exterior já votaram #Referendum #Catalonia #Catalunha #Espanha #Spain

pos	  "La #independencia de Cataluña depende del Parlamento de Cataluña" Vaya, vaya... #cataluña #referendum

pos	 El exministro y diputado del   charla con  sobre #Cataluña y la reforma de la #Constitución.twitter.com/dd58FgHZsJ

pos	 Just published – The Spanish Brexit. From El País (Madrid) #Cataluña #1OCT #Brexit #Spain 

pos	 Orgullo de la  por defender las libertades de todos en #Cataluña ¡Gracias por vuestro sacrificio! FIRMA 

pos	  #FENAC sobre el desafío secesionista en #Cataluña: pedimos seguridad y ofrecemos ayuda a las #empresas afectadas 

pos	  defendiendo referéndums? #malditahemeroteca #cataluña #referendum

pos	  aborda la situación en #Cataluña , muy presente en su libro "Por una convivencia democrática" , con  en 

pos	 Me sorprende que nadie se percate y comente que el nacionalismo catalán está fracturado en dos bandos. Cada uno con su propia idea de nación catalana y de hecho, cada uno con banderas distintas. #Cataluña #1O #referendumCAT.twitter.com/5qWSuU3gOi

pos	 #Cataluña El Govern marca las líneas "prioritarias" de salud hasta 2020 

pos	 #Cataluna desafía a #Rajoy y los independentista hacen una gran demostración de fuerzas en las calles 

pos	  Algeciras despide a los guardias civiles que van a #Cataluña: «A por ellos, oé» 

pos	 1498-#RIESGO #CATALUÑA

pos	 EL #nacionalismo amenaza #Europa (#Macron)

neg	 Sería una estupidez que Cataluña no siguiera en #España (Donald #Trump)

pos	 Pablo Iglesias acusa al PP de buscar el 1-O “situaciones de desgracia” con “heridos” 

pos	 “O quê pretendem é acabar com o Estado” - Soraya Sáenz de Santamaría “QUEM DERA” - eu mesmo #Referendum #Catalunha #Catalonia #Espanha

pos	 Ser un ejemplo para #ETA y la dulzura con que fue tratado el individuo #Otegui, lo dice todo del #GolpeDeEstado en #Cataluña. #Hispanofobia

pos	 #Serrat #fascista #meme #humor #Cataluña #CataluñaesEspaña #Referendum #ilegal #VivaEspaña #charnegos.twitter.com/4kSZb0VU20

pos	 ¿Que #Cataluña no quiere negociar? -> Artículo/timeline desde 2003 con las negativas, recortes, cifras y más.

Input contains one or more empty strings.
pos	 Un cambio generacional impulsa el independentismo en #Cataluña. En el blog: "La generación de las esteladas" #1O

pos	  #Enportada Estudiar Medicina en #Cataluña es tres veces más caro que en #Andalucía 

pos	 #Cataluña: La Ley, la palabra  

pos	 Tanto escándalo con #Cataluña y tanta violación de derechos me hace pensar q están saqueando a lo grande.

pos	 Mejor perder mandato q libertad...

pos	 The latest Star Taller Creativo! 

pos	 Memorias de un cuñao jerezano. Capítulo 2. Resistiremos

Input contains one or more empty strings.
pos	 Cuantos paletos y mindundis piensan que querer tu bandera es de fachas???

pos	 #Cataluña #España

pos	 #4dias10AR las situaciones límites son inadmisibles #Cataluña #Madrid #spain #Andalucía

pos	  y si convocas elecciones y compruebas que apoyo tienes? Y así te vota alguien por primera vez #Cataluña #España

pos	 Estimular el #nacionalismo es una insensatez que se puede pagar muy cara. Si el fervor nacionalista se desboca, la democracia aupará al poder a los más radicales de la sociedad.

pos	 #referendumCAT #Cataluña #España

pos	 #cataluña Como hemos llegado a esto??? Sres. diputados del PP y PSOE contesten, que se ha gestado durante sus gobiernos desde el 77

pos	 #Catalunya #IndependenciaCatalunya #1doctubre #Votarem #CataluñaEsEspaña #Cataluña #independencia #AporEllos.twitter.com/gux88BDG6W

pos	 "El acoso a una madre que pidió más clases en español para sus hijos: "Que pasen vergüenza"" #Cataluña 

pos	 #MarianoRajoy cancela su viaje a Tallin por el #referéndum catalán #inversores #bolsa #política 

pos	 Hay que leer a Eduardo Mendoza. Hoy y siempre, eh. 

pos	 #cataluña De ser cierto, muy fuerte y grave.

Input contains one or more empty strings.
pos	 "#PymesUnidas 

pos	 NUEVOS CURSOS #Madrid #Valencia #Murcia #Cataluña GRATUITOS Y SUBVENCIONADOS

pos	 Gestiona .

Input contains one or more empty strings.
pos	 Pensamientos de un cordobés sobre Cataluña   #AporEllos,  #Cataluña .twitter.com/rhz0mj9Yyq

pos	 Barclays considera excesivo el temor sobre #Cataluña y aconseja... 

pos	 #4Días1OAR Mucha culpa de lo que ahora está ocurriendo en #Cataluña la tiene  por no haber actuado antes con contundencia

pos	 Me parte el alma ver a esa niña asustada y llorando que tiene que ser evacuada por la policía. #Cataluña se os está yendo de las manos

pos	 La carta de #Trapero:Están afectando a la profesionalidad y el prestigio de los  

pos	 #Cataluña: un #conflicto sin (aparentes) salidas 

pos	 Único lugar de Europa donde convencen al personal que la Democracia consiste en saltarse la Ley que trajo la Democracia. 

pos	 #espana #Cataluna .twitter.com/YKXtz6WVJL

neg	 "... no se puede hablar de la “baja calidad” de la democracia española," por Xavier Arbós  

pos	 #diamundialdelturismo uno de los mayores placeres de la vida y los anti-sistemas con su #turismofobia en #Cataluña

pos	 #Ibex35 | Pendientes de #Cataluña.

pos	 Sigue aquí en directo la cuenta atrás para el 1-O en #Cataluña 

pos	 Deseamos buen y pacífico servicio a compañerxs: Unos 20 guardias civiles jiennenses parten a #Cataluña #GuardiaCivil

pos	 Los que defienden la #Independenciadecatalunya se dicen demócratas, cuando son más fascistas que muchos otros... #cataluña

pos	 Dicen los catalanistas independentistas que #Cataluña nos mantiene y que mi #Andalucía es una tierra de vagos. "Pues molt bé, pues adiós”.

neg	 '#Cataluña rica, Cataluña pobre': el 9% de la región produce el 70% de su PIB. Por  

pos	 #FENAC sobre el desafío secesionista en #Cataluña: pedimos seguridad y ofrecemos ayuda a las #empresas afectadas …

pos	 #Cataluña se cuela en el #CIT17.

pos	  no está preocupado por está cuestión, triunfará la democracia #transparencia.twitter.com/rl5oUhhs9C

pos	 Qué poco hemos aprendido de la historia de este país. De los bandos, de los unos y los otros, de los míos o los tuyos.

pos	 #Cataluña

pos	 #Trump sobre #Cataluña: " España debe permanecer unida...' (clip). 

pos	 El socialismo nacionalista catalán ya está devorando a sus propios héroes. La última víctima ha sido Joan Manuel Serrat, lapidado en las redes sociales. La radicalización de la sociedad avanza.

Input contains one or more empty strings.
pos	 #ReferendumCAT #Cataluña

pos	 #Cataluña 

pos	 Sabéis lo que opina #Rajoy sobre el #Referendum ?

Input contains one or more empty strings.
pos	 #ReferendumCatalan #Cataluna #Cataluña #MarcaPP #Venezuela.twitter.com/VT0vGiqzcG

pos	 Ojalá que en #Cataluña las #CloacasDeETA encuentren lo que se merecen: Desprecios, abucheos y una buena ración de porras de la 

pos	 NiNi a la independencia 

Input contains one or more empty strings.
pos	 Ojalá otros se independizaran 

Input contains one or more empty strings.
pos	 #Cataluña #1octubre2017.twitter.com/9NSJDoiAlf

pos	 #LaCafeteraTiritiTrumpMadero

Input contains one or more empty strings.
pos	 Dicen que #Aporellos es muy facha, entonces ¿cómo calificamos estas proclamas de la 2a autoridad en #Cataluña? 

pos	 #MalditaHemeroteca. De cuando  defendía un referéndum sobre #Cataluña. Rajoy así no te cree nadie. 

pos	 #Salvados1OCT #Salvados #Cataluna #CatalunaEsEspana #ReferendumIlegal #puigdemont #ARV.twitter.com/j7pGh04RrH

pos	 Si esto es una democracia (13 puntos) | Iniciativa Debate #España #Corrupcion #Cataluña 

pos	 Un poco de cordura #eduardomendoza #elproces #cataluña #CatalanReferendum

pos	 Cataluña:El descarrilamiento del ‘procés’ 

pos	 Treinta guardias civiles viajan a #Cataluña 

pos	 ¿Se puede ser más sucio? Que vergüenza utilizar y manipular a los niños así. Son patéticos #cataluña #independencia #España

pos	 #Cataluña | La Fiscalía ordena registrar los 80 ambulatorios donde se votará el 1-O, -vía 

pos	 Me voy de casa, pero las facturas las paga papá Estado. #Cataluña 

